scenarioID_receiverID,evt_id,mag,evt_depth,rup_top_depth,dip,rake,rup_width,rjb,rrup,rx,vs30,vs30measured,z1pt0,region,PGV,PGA,SA(0.050),SA(0.070),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.350),SA(0.400),SA(0.450),SA(0.500),SA(0.600),SA(0.700),SA(0.750),SA(0.800),SA(0.900),SA(1.000),SA(1.200),SA(1.400),SA(1.600),SA(1.800),SA(2.000),SA(2.500),SA(3.000),SA(3.500),SA(4.000),SA(4.500),SA(5.000),SA(6.000),SA(7.000),SA(8.000),SA(9.000),SA(10.000)
ITA_SUL_MW6.5_S05_EL_785,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,1.16310077127562,6.728766696378051,5.72519711099942,1200.0,True,0.0,3,36.1091050947547,0.3361472177403405,0.4828837930672544,0.4599062256923659,0.6293146014296626,0.6591160064899675,0.7908651517057477,0.7191365409922705,0.6031779998680865,0.6561594998079733,0.599656693843242,0.5492791904872552,0.4838092412919275,0.478047468094179,0.4358254984454497,0.4154196257439574,0.4355610378883543,0.4125524766627452,0.3860279234353434,0.3445141685073108,0.3038242766458627,0.2534447320834383,0.1845796768052862,0.1599030681074107,0.1180793284202138,0.0854592163505437,0.0716649247057191,0.0609628362825904,0.0551208803848549,0.0486643233579746,0.0331148390433324,0.0227342146178263,0.0161944490205681,0.0127884206137783,0.0096363900895231
ITA_SUL_MW6.5_S05_EL_806,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,1.32684548851063,6.92522887958425,5.88894182837245,1200.0,True,0.0,3,33.1748019446939,0.4027913955136474,0.5311677302684383,0.5242099944608588,0.7089178431837581,0.8201234465295427,0.8353519883668685,0.667528956640242,0.7075614338221075,0.7414245377194536,0.7070891650226724,0.704073490117195,0.6887828372351323,0.6072502108165908,0.6957832503818062,0.5364022433059588,0.4499592570917969,0.5419635107853529,0.5757483601709678,0.4684718109492762,0.2950401831138075,0.18208955609284,0.1408343289517123,0.1275357559496087,0.0927685708792315,0.0734063643356859,0.053025840926658,0.0547113259767314,0.0536993742931149,0.0459009502108836,0.0320286470537366,0.0227128648450647,0.0162146420778035,0.0121108423520347,0.0090145508268229
ITA_SUL_MW6.5_S05_EL_829,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,2.98456196197848,5.19657778557757,1.33732376166726,1200.0,True,0.0,3,30.121219482782102,0.3149371452785915,0.4282922052608424,0.5202303883406546,0.6493306243508344,0.7332190078963327,0.632148727656322,0.7647528580777004,0.7934898635621176,0.8228672240211152,0.5723567742571642,0.559165574930796,0.6477331773925041,0.437010300376051,0.3406118653117578,0.3677659575854435,0.3498309562988737,0.2877518959392953,0.2774339046056758,0.2451002996699933,0.2052081500298093,0.1758467086890834,0.163414446787278,0.1391013159935156,0.1096835238119092,0.0804201918193301,0.0603907474466356,0.0456300672958604,0.0364274475940687,0.0362174393681171,0.0277396264756254,0.019079366941179,0.012636129897028,0.0094766478834892,0.0073485520981595
ITA_SUL_MW6.5_S05_EL_841,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,4.60169395734848,6.79526783909663,2.92899991288164,1200.0,True,0.0,3,25.151623148658803,0.2615334615307572,0.3413997628098994,0.4371505178785966,0.4807485155772552,0.5957000995319289,0.6271874490026299,0.5503792972050843,0.5998251198627248,0.6553803896568818,0.4562098256186792,0.4279178829159499,0.4053726006929461,0.4254998008318876,0.3501605872269562,0.3450109034477033,0.3539794817602841,0.3277396479584568,0.2847929955322755,0.2003959236326686,0.1774951712049599,0.1834710976886459,0.1597128641813065,0.1442235533084101,0.1116404330118185,0.0629267490729699,0.0544823536927172,0.0428967109280901,0.0329047783318032,0.0308889531247884,0.0250496609207219,0.0168722430918021,0.0119280844892783,0.009052158250867,0.0069504806863622
ITA_SUL_MW6.5_S05_EL_1045,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,1.1353539015855498,6.783564827480269,5.69745024064942,1200.0,True,0.0,3,24.7465079761756,0.1648857710133032,0.2318637222877007,0.2788554978156353,0.300717260261544,0.3594401029065879,0.3552816066761391,0.3433891677380023,0.3283953733241688,0.3092178083153534,0.2955101223915129,0.2280077730673176,0.2418194930532985,0.2314787001611763,0.1817152020999964,0.1935591400273641,0.1983288858683291,0.1558615752828845,0.154575736369382,0.1507399265428255,0.1435181141295427,0.1395489180330102,0.1314171321024998,0.127880404225757,0.103966140054566,0.0854290807669186,0.0682511838657004,0.0555617340556592,0.0471098150274857,0.0389344276350578,0.0261594411410016,0.0185279818199901,0.0137873588577315,0.0107218438614664,0.0084719927191156
ITA_SUL_MW6.5_S05_EL_1063,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,5.81146880714493,8.088306500976529,4.24243661677522,1200.0,True,0.0,3,20.5234689705475,0.2162436279010059,0.2975299881636757,0.3314213277902209,0.3970634424311217,0.4806384858415361,0.5167080449207619,0.5389193236400351,0.5111932110344501,0.4972345086790647,0.4316227745581121,0.3704779495173418,0.3607075153266457,0.424017175889059,0.270785680294954,0.2306436319046677,0.2067174921529768,0.1972524581407677,0.1847181355077687,0.1840030742594454,0.1210120844060153,0.1231296443479577,0.1079174551396368,0.0907737349735486,0.0787079287007407,0.0552281324544248,0.0357439090155534,0.0270083571882073,0.0233376392389982,0.0209479154106971,0.0176045556158493,0.0129563153179639,0.0099053666793994,0.0074235259888228,0.005551774442537
ITA_SUL_MW6.5_S05_EL_1099,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,2.6045450160619,8.12564740926429,7.16664135534462,1200.0,True,0.0,3,39.8016759969962,0.3826660124967119,0.5557152819449782,0.5745347623962791,0.7016395765827974,0.9897361180000868,0.8516540315962751,0.9230015327442614,0.890332681805946,0.9081843514424142,0.8735457623194588,0.6821786398141895,0.5957658772898095,0.6202043760083596,0.5322623517820285,0.5416319853011385,0.4892482623101406,0.4531986656577038,0.539554132943208,0.5935004052029796,0.4486812497409789,0.270427149881719,0.1955097708463053,0.1654811229868385,0.1237789158409314,0.0962935832927977,0.0776460353354165,0.0600009888746188,0.054806061748966,0.0479769376121218,0.0345826459022917,0.0240586803338579,0.0168119643887244,0.0116884977200155,0.0090887889613304
ITA_SUL_MW6.5_S05_EL_1285,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,3.2935605542891,6.00343187469171,3.07368810247467,1200.0,True,0.0,3,26.8580945800579,0.2615074889522508,0.3429460890848945,0.5512554954175258,0.5048480030843284,0.6880985047085152,0.6504707277618229,0.894497440581949,0.5775031751924318,0.63958804529677,0.5308743451241628,0.5163171805545799,0.5290347828853962,0.3491597597869711,0.2494083771694156,0.2986340399651074,0.3054399918133511,0.2806382436435052,0.2298105695435363,0.2038243631203724,0.2353513993076514,0.1938663149321287,0.1676431972533974,0.1537506400159249,0.1053902156343348,0.0768552781130629,0.0595867559528065,0.0484555904436853,0.037533786629843,0.0344672118068234,0.026034309604496,0.0175069228746587,0.0130531754694483,0.0097822816255578,0.0071502405734921
ITA_SUL_MW6.5_S05_EL_1288,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,1.66561689623503,4.56196282624189,1.50386862186673,1200.0,True,0.0,3,34.5752140659201,0.4122990938608291,0.4935679966753733,0.6036210673620718,0.7218220580122101,0.74929544622317,0.7568882280344849,0.8447914210139335,0.7111341632586409,0.629787478457718,0.58777066005963,0.6510466713645711,0.6531721313995983,0.4528103941649075,0.5058402123341865,0.5718347992742038,0.5348437105849725,0.4331734769121871,0.3609484271865877,0.2894644286905029,0.2380530911309173,0.1896798531046351,0.1612362820058205,0.1717669596692458,0.1240447181127031,0.0879787646997043,0.0643874356241678,0.0468523971317393,0.0389543388044407,0.035920059346402,0.026808047870776,0.0175545402124399,0.0133542923275268,0.0095725886433351,0.0078018832986844
ITA_SUL_MW6.5_S05_EL_1349,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,4.50269193691466,7.239172603467771,4.39567372735276,1200.0,True,0.0,3,28.6358795581947,0.2791089932589742,0.4096848079267945,0.4348691536041819,0.630329021577754,0.6227637051467698,0.609638350476131,0.6335765454359227,0.589741919316471,0.5916856677974058,0.4605137603147068,0.4566290611662361,0.5343345065930089,0.5558023556963296,0.422701470531572,0.3702800326103613,0.3503385691914986,0.3491109820017387,0.3257195239362198,0.2840924890860151,0.1761198388924291,0.1575739381390209,0.1153505578510357,0.1011916092202168,0.0941189792404201,0.0642197709967503,0.0424971482429002,0.0309011062250446,0.0255762619419615,0.0225528213385511,0.0175526331003335,0.0128591184374787,0.0101990788712905,0.0075604814508831,0.0060262899254053
